Series Name,Series Code,Country,Country Code,1990,2000,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,2603.847676,4060.317793,10722.26147,11889.09507,12796.07403,13630.30114,14343.98026,15146.40851,15544.99908,15774.25494,12509.83529,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,697.5389685,602.1864903,2790.676303,2729.888751,2920.782986,2679.346579,2509.629637,2695.249009,2801.371393,2820.306397,2757.21753,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,1376.165325,1663.604939,5185.141549,5936.975959,6118.31811,5413.776021,5324.609068,5678.869972,5782.78455,5380.963322,5001.07276,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,1196.586858,1955.588006,6528.971775,6756.752996,6672.877373,6229.100674,6204.996457,6710.507602,6957.793411,7027.612207,6126.87454,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,816.0295457,1072.801752,2694.305109,2871.429701,2959.645435,3001.043182,3073.654686,3123.245642,3252.110274,3485.340844,3298.829586,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,1731.209531,4501.454067,13097.27085,13696.4663,14271.30585,12578.49547,12447.43959,13864.68176,15468.48222,15732.20313,15742.45373,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,7884.617988,11526.37207,20563.7136,21653.19598,22103.70097,19250.10654,19991.97249,21490.42986,23562.55452,23330.81729,22194.56611,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico,PRI,8652.507492,16192.12697,27944.73389,28513.16574,28981.45733,29763.4883,30627.1634,31108.76057,31604.70151,32850.54861,31429.86612,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,15454.17967,29976.16763,85075.98654,85050.68434,83858.34046,63039.11263,57162.96801,59124.86727,65907.94844,62276.42869,50124.38594,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROU,1680.705623,1659.90764,8507.104775,9547.852151,10043.67745,8969.148921,9548.587403,10807.00917,12398.98198,12899.34611,12915.24305,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,3492.710314,1771.594059,15420.87454,15974.64463,14095.64874,9313.013625,8704.898413,10720.33266,11287.35528,11497.64925,10126.72179,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,349.8733096,260.6011858,725.1697703,722.8943285,743.559038,751.0773926,744.7607488,772.3169891,783.6371628,820.1492886,797.8555207,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Samoa,WSM,772.5343204,1542.066736,4020.959844,4037.813829,3937.186246,4071.926959,4109.663228,4258.978767,4187.504729,4322.868457,4067.843459,..
GDP per capita (current US$),NY.GDP.PCAP.CD,San Marino,SMR,..,36604.49338,49988.46363,51570.98395,50817.33082,42662.90265,43828.23246,45399.02906,48996.59225,47731.20854,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP,..,..,1330.620114,1564.768548,1770.467688,1584.775657,1700.097997,1813.807434,1953.513257,1987.579702,2157.840446,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Saudi Arabia,SAU,7246.01592,9171.331476,25243.602,24845.12466,24464.21256,20627.92693,19878.76384,20802.46631,23337.01755,23139.79798,20110.31619,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,982.0178763,613.7323845,1317.779802,1372.665779,1396.657339,1219.249415,1269.903294,1361.701972,1458.069093,1430.148259,1471.830962,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Serbia,SRB,..,914.7857199,6015.945228,6755.073675,6600.056809,5588.980728,5765.200762,6292.543629,7252.401858,7417.203649,7730.691746,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,5302.843727,7578.851053,12006.68296,14765.67398,14700.33434,14745.34146,15068.62035,15945.26493,15994.81986,16213.48076,10764.42042,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,150.3889975,138.6987225,566.3782351,716.8358269,714.6997957,588.2288628,501.4151655,496.6822949,533.9915333,521.7548367,509.376594,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Singapore,SGP,11861.75616,23852.32703,55546.48854,56967.42579,57562.53079,55646.61875,56848.17539,61176.45636,66679.04649,65640.70795,59797.75218,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sint Maarten (Dutch part),SXM,..,..,28460.33262,27942.88054,33043.68838,32274.89055,31616.6817,29369.05683,28988.25921,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovak Republic,SVK,2405.53516,5426.624281,17429.82975,18208.41759,18655.79011,16342.21626,16512.29299,17538.04858,19389.98216,19303.54566,19266.51357,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovenia,SVN,..,10201.30354,22641.80512,23503.28249,24247.17332,20890.16643,21678.35947,23514.02546,26116.85636,25942.95477,25489.50023,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,688.5191142,1017.613757,2141.821522,2248.614935,2274.887866,2167.119928,2225.486842,2332.844216,2411.862926,2344.048976,2250.601164,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Somalia,SOM,126.9249732,..,..,350.1681618,374.1147807,386.437817,389.8220615,384.4634014,389.8313955,419.3948077,438.2551656,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,3139.966225,3374.718423,8222.197279,7467.079185,6988.808739,6259.839681,5756.965741,6690.939847,7005.095413,6624.761865,5655.867654,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD,..,..,1179.739711,1779.470365,1322.820364,1119.651437,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,13804.87679,14749.68742,28322.80925,29067.80946,29500.78943,25742.36883,26523.34822,28170.16786,30364.57994,29554.49052,27056.42175,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,463.6187388,869.696285,3350.521876,3610.289363,3819.25353,3843.780672,3886.291502,4077.043841,4059.20823,3852.265603,3680.673477,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,5396.40485,9565.949909,16046.48694,16685.94759,18051.17903,18028.97343,19541.12783,20384.74788,20567.49911,22046.68991,18437.74892,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,4199.636497,5950.047485,9086.387955,9378.985047,9843.308534,10093.61802,10362.35166,11034.62985,11353.71521,11591.08048,8804.561048,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,2236.197812,3676.352092,6390.310632,6639.484897,6684.377547,6921.702479,7074.548765,7213.025857,7361.400962,7460.153362,7278.016297,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,483.9526109,366.172742,1039.762051,1160.535552,1303.838955,1329.635962,1069.839957,1011.521216,740.746767,610.9278615,486.4188163,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,958.6123321,2012.281651,9200.974786,9402.164419,9471.922001,9168.237157,5872.789429,6295.560562,6938.086981,6853.693411,4916.605666,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,30593.67244,29624.91267,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52274.40879,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,39607.81909,38952.0342,86547.67089,88109.48675,89684.70758,84776.14217,83073.28008,83352.08865,86388.40495,85334.51946,87100.41482,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,1920.631225,4910.777748,2094.408097,1039.17531,1135.125244,916.3580331,707.5052667,942.5189159,1268.235849,1334.370593,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,497.6324574,138.4291467,969.2961039,1048.225602,1104.172358,978.4049812,807.1025861,848.6723799,853.2188734,890.5444024,859.1379611,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,173.7906179,410.9523655,867.8574989,970.3996014,1030.077648,947.9333517,966.5030166,1004.906588,1042.838756,1085.88486,1076.469706,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,1508.94247,2007.735271,5860.581471,6168.261356,5951.883487,5840.053067,5993.305516,6593.818352,7296.879608,7817.009671,7186.874092,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,..,415.0859486,1024.172508,1210.035655,1232.450336,1332.791856,1353.754934,1299.494635,1249.138351,1583.713576,1442.730738,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,431.4503884,302.958592,571.8067239,621.3988536,640.9342196,570.9099672,803.1518934,830.7452767,901.5230169,893.3524541,914.9507925,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,1194.541034,2091.113009,4581.783245,4428.146521,4354.24436,4336.239603,4157.877249,4513.432531,4740.700272,4903.012138,4624.823449,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,4150.284861,6435.134212,19157.45977,20143.54541,20270.93377,18214.46062,16250.62869,16173.74005,17037.86236,16637.16294,15425.63511,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,1491.119777,2211.835015,4361.687736,4444.816511,4544.016632,4094.836287,3924.363346,3687.777461,3680.892597,3574.654024,3521.591948,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkey,TUR,2794.350494,4337.478003,11795.63346,12614.78161,12157.99043,11006.27952,10894.60338,10589.66772,9454.348443,9121.515167,8536.43332,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,865.7868319,643.1754381,6675.178055,7304.285771,7962.244925,6432.685325,6387.682575,6587.092604,6967.375043,7612.03518,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA,..,..,21345.02598,21715.31397,23778.51913,26183.88504,28241.47929,27545.12879,29553.1367,31350.86663,23879.92665,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,990.3981751,1463.166211,3506.308144,3457.376266,3398.39675,3197.772252,3253.899536,3574.065288,3701.709255,4055.89561,4143.109753,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,248.0293243,261.8691416,790.1314506,810.090395,883.5287445,847.2676289,736.5598474,746.8307529,770.6007843,798.5857341,822.0276815,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,1568.536122,658.3445866,4004.804396,4187.739845,3104.643206,2124.662319,2187.73051,2638.326055,3096.561697,3661.456204,3724.938437,..
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,27729.39059,33291.36625,40976.49075,42412.6395,43751.80565,38663.4005,38141.86713,40644.79119,43839.32449,42701.44305,36284.55524,..
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,19095.467,28223.06757,42686.80005,43713.81412,47787.2413,45404.56777,41499.5557,40857.75558,43646.95197,43070.49836,41059.16881,..
GDP per capita (current US$),NY.GDP.PCAP.CD,United States,USA,23888.60001,36334.90878,51602.93105,53106.53677,55049.98833,56863.3715,58021.4005,60109.65573,63064.41841,65279.52903,63206.52108,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uruguay,URY,2990.367133,6875.025469,15171.58017,16973.68924,16831.94819,15613.74597,16715.63347,18690.89384,18703.86029,17688.01501,15438.41167,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uzbekistan,UZB,651.4192061,558.2268024,2267.623275,2419.718703,2628.460008,2753.971072,2704.677188,1916.764642,1597.068337,1784.009816,1750.697113,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Vanuatu,VUT,1152.169246,1470.63587,2997.293432,2954.774511,2926.67996,2695.666186,2805.66532,3082.475083,3125.404999,3116.297759,2870.0893,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Venezuela, RB",VEN,2475.380473,4842.036601,12986.22269,12457.7686,16055.64532,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Vietnam,VNM,95.18825998,390.0933309,1735.152116,1886.69017,2030.278447,2085.101349,2192.174482,2365.521615,2566.447487,2715.27598,2785.724161,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Virgin Islands (U.S.),VIR,..,..,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36448.25749,38136.66576,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,West Bank and Gaza,PSE,..,1476.17185,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3239.731108,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Yemen, Rep.",YEM,482.2481211,554.4486653,1446.536472,1607.152173,1674.002572,1601.830063,1152.720966,964.2648105,758.1452416,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,408.7693313,345.6896207,1763.069442,1878.346811,1762.427817,1338.290927,1280.806543,1535.196574,1516.368371,1305.001031,985.132436,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,841.9739583,563.0575041,1304.968011,1429.998461,1434.896277,1445.069702,1464.588957,1235.189032,1254.642265,1316.740657,1214.50982,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Eastern and Southern,AFE,724.7532746,713.2459211,1736.16656,1713.899299,1703.596298,1549.03794,1431.778723,1573.063386,1574.978648,1530.059177,1359.618224,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Western and Central,AFW,594.7260092,525.4503429,1965.118485,2157.481149,2212.853135,1894.310195,1673.835527,1613.473553,1704.139603,1777.918672,1710.073363,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Arab World,ARB,2796.699977,2890.227674,7378.23189,7373.201678,7300.030219,6220.716636,5969.616593,5987.341957,6504.148493,6489.043216,5612.68657,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Caribbean small states,CSS,2997.319563,5253.442083,10187.30139,10296.52759,10381.47553,10141.41539,9574.221486,9800.965886,10234.21118,10291.80732,8873.521929,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Central Europe and the Baltics,CEB,2314.688781,3949.43197,13020.74382,13718.184,14164.07445,12522.66106,12831.40994,14254.7381,16047.2797,16346.56181,16180.96792,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Early-demographic dividend,EAR,909.5756939,1367.827703,3371.759281,3375.246699,3443.018722,3229.299011,3257.391915,3473.462861,3452.378585,3503.439733,3201.654261,..
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific,EAS,2599.815831,4089.237805,9432.51315,9463.486973,9686.883505,9579.474371,9845.914175,10442.8595,11297.70605,11477.76105,11477.49173,..
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (excluding high income),EAP,415.71915,954.9017778,5365.237177,5870.791358,6277.733493,6488.666968,6575.51412,7131.631349,7924.234301,8145.345437,8254.670871,..
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,420.4522815,965.7563454,5425.766593,5936.805765,6348.109755,6561.191006,6648.812448,7210.916994,8012.14971,8235.583677,8346.03881,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Euro area,EMU,18893.00803,20215.63404,37595.87709,39120.33334,39912.44232,34388.28378,35163.62878,37153.65033,40057.69075,39188.49079,37994.54796,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia,ECS,10519.26503,11683.48377,25132.4773,26147.64356,26388.16151,22624.86511,22455.07184,23704.23801,25297.60068,24906.40229,23963.33634,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (excluding high income),ECA,2401.634307,1787.928419,10149.01298,10717.66036,9927.558277,7557.499695,7189.28646,8026.773317,8213.360066,8343.550431,7668.99564,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,2366.853901,2059.062135,10432.47127,11000.65566,10330.79193,8019.893846,7677.400469,8562.5074,8876.153964,9013.795649,8388.78957,..
GDP per capita (current US$),NY.GDP.PCAP.CD,European Union,EUU,15454.96299,16947.62486,33158.89214,34578.05193,35286.11738,30485.02881,31186.63011,33093.77238,35752.22538,35083.70762,34173.48726,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Fragile and conflict affected situations,FCS,1023.143328,875.7538231,2249.296816,2281.140927,2414.418207,1878.713408,1656.735971,1657.340925,1770.231058,1828.649338,1622.191238,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Heavily indebted poor countries (HIPC),HPC,394.1055388,373.9940405,877.2297811,957.3026299,984.8718396,919.2472643,905.3437711,948.7389983,984.8605238,985.1862838,968.6904998,..
GDP per capita (current US$),NY.GDP.PCAP.CD,High income,HIC,18902.3325,25777.48974,42142.99677,42403.84382,43081.2192,40478.26736,41119.29927,42780.59125,45246.89969,45459.90382,43934.5487,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IBRD only,IBD,1022.969703,1467.357735,5574.113723,5827.101629,5963.150601,5534.678566,5526.653885,6042.981493,6366.562673,6461.334545,6149.462886,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA & IBRD total,IBT,905.7494067,1260.692559,4532.169193,4733.563475,4841.12191,4494.164375,4461.24653,4840.465332,5080.875749,5144.345338,4891.147627,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA blend,IDB,525.3177332,573.9044106,1882.605861,1997.368605,2093.658472,1972.077087,1795.212451,1723.164886,1759.496365,1777.851069,1674.917871,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA only,IDX,362.5636849,459.5371901,910.2999682,970.9416978,1013.490207,990.8457394,979.6875448,1037.689587,1088.072474,1118.853957,1126.929433,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA total,IDA,417.0219873,496.8187461,1235.892217,1315.019453,1375.944351,1320.367091,1253.714436,1268.089953,1313.77412,1340.363459,1310.672817,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Late-demographic dividend,LTE,1056.100699,1663.957107,7966.772369,8525.57071,8790.016297,8188.333629,8156.92309,8993.153077,9805.685751,9945.172612,9683.494094,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean,LCN,2506.949535,4399.835065,10198.04799,10340.07607,10433.36483,8630.85569,8352.056223,9188.21003,8905.577986,8705.105315,7243.671777,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (excluding high income),LAC,2424.681003,4198.206308,9674.231156,9829.893489,9776.346543,8240.814501,7930.901915,8744.995172,8408.174698,8226.236324,6779.199717,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,2432.331664,4312.356393,10123.57509,10262.03865,10350.59367,8482.301221,8186.788135,9037.221549,8743.527883,8525.421861,7035.753075,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Least developed countries: UN classification,LDC,315.3113097,330.9605025,929.6413918,995.0899308,1047.464775,1004.877618,971.2206043,1039.005941,1052.409685,1070.989965,1053.224833,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,881.8171494,1196.878469,4372.930229,4573.989021,4666.54154,4371.286749,4339.347951,4705.596406,4933.137291,4999.985276,4754.842938,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,381.4324197,486.8100825,710.3543146,712.4230939,744.4299767,715.9337401,646.1046361,665.3024541,674.3506031,692.1752812,691.1683328,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,521.2235423,616.51806,2098.934416,2105.310154,2157.087989,2081.018535,2139.539533,2268.424167,2267.546848,2354.578725,2217.222673,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa,MEA,3150.525273,3318.57082,8850.064248,8558.345188,8433.722377,7269.495916,7161.033137,7309.14272,7502.176788,7458.022736,6534.560944,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (excluding high income),MNA,2241.412514,1904.949977,4927.381904,4474.403711,4327.537297,3807.580603,3791.302622,3676.931343,3447.444185,3449.765626,3018.433655,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,2240.999581,1909.483798,4949.089147,4488.013017,4339.054517,3813.93669,3794.449568,3677.608552,3446.056905,3447.243891,3015.703551,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,919.1265406,1257.470214,4743.404238,4969.701363,5074.019856,4756.477458,4733.851353,5143.322474,5401.503494,5481.373758,5216.970909,..
GDP per capita (current US$),NY.GDP.PCAP.CD,North America,NAC,23645.61431,35155.79564,51717.78701,53068.03255,54648.01934,55542.96607,56451.5175,58605.35385,61391.28562,63341.62427,61161.15354,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,OECD members,OED,16978.03,23008.32092,37174.07682,37434.19068,37976.15077,35616.01877,36078.12547,37430.39461,39378.37569,39550.78276,38168.06372,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Other small states,OSS,3122.900947,4370.08818,15212.76522,15552.95077,15732.16789,12779.53685,12384.95054,13203.72456,14354.93074,13799.60561,11771.2092,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pacific island small states,PSS,1387.659645,1755.418082,3608.822436,3702.16591,3970.735635,3832.184552,3963.692373,4220.256561,4340.020744,4270.411064,3768.543357,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Post-demographic dividend,PST,19058.02798,25865.88818,42256.07278,42493.01109,43175.31945,40698.46016,41449.84696,43060.58626,45499.45617,45816.80834,44400.30854,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pre-demographic dividend,PRE,896.9873231,504.0338004,1684.41887,1798.16989,1838.707882,1558.660687,1385.784918,1407.096929,1462.374181,1489.822323,1332.049211,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Small states,SST,2973.438431,4390.926636,13520.94178,13815.77778,13996.59617,11738.35138,11351.14257,12034.60143,13001.52564,12594.69002,10773.54403,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia,SAS,359.2316694,453.2376041,1366.059425,1383.316909,1496.014996,1543.048131,1652.251801,1867.443968,1894.008884,1959.525845,1823.712912,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia (IDA & IBRD),TSA,359.2316694,453.2376041,1366.059425,1383.316909,1496.014996,1543.048131,1652.251801,1867.443968,1894.008884,1959.525845,1823.712912,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa,SSF,670.986458,635.9089536,1828.305577,1892.847636,1909.033228,1688.327251,1529.439256,1589.370013,1627.11036,1630.127378,1501.152921,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (excluding high income),SSA,670.3521808,635.0559245,1827.326654,1891.619683,1907.827077,1687.101798,1528.185535,1588.059704,1625.820971,1628.841127,1500.349997,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,670.986458,635.9089536,1828.305577,1892.847636,1909.033228,1688.327251,1529.439256,1589.370013,1627.11036,1630.127378,1501.152921,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Upper middle income,UMC,1331.215486,1975.32781,8035.981118,8559.85124,8754.537457,8155.881802,8053.167884,8846.476386,9468.932983,9572.872787,9177.891827,..
GDP per capita (current US$),NY.GDP.PCAP.CD,World,WLD,4306.675473,5533.226671,10623.33988,10792.72853,10958.0291,10223.24793,10266.0233,10802.32186,11348.24861,11396.98847,10916.08083,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 04/27/2022,,,,,,,,,,,,,,,
